image,country,count_boundary_pixels,count_parcel_pixels,count_background_pixels
FR_50450_S2_10m_256.nc,FR,12676,28834,36702
SE_33999_S2_10m_256.nc,SE,3157,4672,60864
SE_26261_S2_10m_256.nc,SE,11560,11665,53871
FR_39710_S2_10m_256.nc,FR,15207,57169,8367
FR_49044_S2_10m_256.nc,FR,7864,17201,48335
FR_42185_S2_10m_256.nc,FR,12172,27389,38147
FR_40831_S2_10m_256.nc,FR,10715,18000,47536
NL_2420_S2_10m_256.nc,NL,38171,44892,20644
FR_39899_S2_10m_256.nc,FR,6353,13667,51869
NL_3325_S2_10m_256.nc,NL,19609,36966,28570
AT_6378_S2_10m_256.nc,AT,4178,12522,53014
AT_8555_S2_10m_256.nc,AT,9846,14028,51508
FR_53425_S2_10m_256.nc,FR,10715,20972,44564
FR_17233_S2_10m_256.nc,FR,6712,8670,56866
NL_5066_S2_10m_256.nc,NL,24191,49584,15952
ES_990_S2_10m_256.nc,ES,28036,45002,20534
AT_5156_S2_10m_256.nc,AT,19320,53152,12384
SI_1469_S2_10m_256.nc,SI,21260,17593,47943
FR_29358_S2_10m_256.nc,FR,26700,41111,24425
FR_18694_S2_10m_256.nc,FR,18861,39262,26274
AT_7436_S2_10m_256.nc,AT,681,3305,62231
AT_10112_S2_10m_256.nc,AT,17350,53884,11652
SI_711_S2_10m_256.nc,SI,41712,40506,25030
AT_1206_S2_10m_256.nc,AT,2909,21256,44280
AT_4762_S2_10m_256.nc,AT,8948,23616,41920
AT_7988_S2_10m_256.nc,AT,20479,30047,35489
ES_2786_S2_10m_256.nc,ES,362,308,65228
AT_7059_S2_10m_256.nc,AT,6764,11400,54136
SE_33920_S2_10m_256.nc,SE,25904,56508,9028
FR_16954_S2_10m_256.nc,FR,705,1129,64407
AT_8251_S2_10m_256.nc,AT,1718,1424,64112
AT_10261_S2_10m_256.nc,AT,29677,52569,12967
SE_34778_S2_10m_256.nc,SE,16507,32029,33507
AT_6422_S2_10m_256.nc,AT,13203,18916,46620
FR_38520_S2_10m_256.nc,FR,8052,18127,47409
ES_128_S2_10m_256.nc,ES,6389,7732,57804
FR_18067_S2_10m_256.nc,FR,27009,49209,16327
NL_4214_S2_10m_256.nc,NL,8900,26868,38668
SE_36699_S2_10m_256.nc,SE,10653,17122,48414
SE_38239_S2_10m_256.nc,SE,7875,13948,51588
NL_4379_S2_10m_256.nc,NL,18300,26309,39227
NL_2195_S2_10m_256.nc,NL,40138,45275,20261
FR_53463_S2_10m_256.nc,FR,7471,17737,47799
ES_3090_S2_10m_256.nc,ES,5766,6109,59427
SE_11953_S2_10m_256.nc,SE,10512,60309,5227
AT_6846_S2_10m_256.nc,AT,0,0,65536
AT_7129_S2_10m_256.nc,AT,4103,31427,34109
FR_39864_S2_10m_256.nc,FR,17729,29188,36348
AT_5344_S2_10m_256.nc,AT,1239,24365,41171
FR_51844_S2_10m_256.nc,FR,18748,58980,6556
AT_5050_S2_10m_256.nc,AT,5929,5689,59847
AT_6116_S2_10m_256.nc,AT,22766,50535,15001
AT_7299_S2_10m_256.nc,AT,15830,21737,43799
AT_5660_S2_10m_256.nc,AT,577,2784,62752
SE_29766_S2_10m_256.nc,SE,1144,1259,64277
AT_8868_S2_10m_256.nc,AT,21088,39030,26506
FR_41481_S2_10m_256.nc,FR,0,0,65536
SE_26296_S2_10m_256.nc,SE,15423,44877,20659
AT_7278_S2_10m_256.nc,AT,1921,39295,26241
AT_9687_S2_10m_256.nc,AT,34589,54898,10638
LU_156_S2_10m_256.nc,LU,24490,51928,13608
FR_16364_S2_10m_256.nc,FR,26371,45781,19755
AT_8853_S2_10m_256.nc,AT,12546,17619,47917
AT_3727_S2_10m_256.nc,AT,13546,49710,15826
ES_767_S2_10m_256.nc,ES,15188,30603,34933
FR_53989_S2_10m_256.nc,FR,13312,20949,44587
ES_1920_S2_10m_256.nc,ES,8190,5839,59697
ES_1000_S2_10m_256.nc,ES,26119,35173,30363
SE_10477_S2_10m_256.nc,SE,11953,27994,37542
FR_39297_S2_10m_256.nc,FR,11441,21795,43741
FR_51431_S2_10m_256.nc,FR,4309,13079,52457
FR_31883_S2_10m_256.nc,FR,10895,17447,48089
SE_36807_S2_10m_256.nc,SE,9886,14552,50984
AT_4989_S2_10m_256.nc,AT,0,0,65536
FR_41230_S2_10m_256.nc,FR,28647,44717,20819
NL_2406_S2_10m_256.nc,NL,11772,30358,35178
AT_4322_S2_10m_256.nc,AT,1038,4800,60736
SE_33150_S2_10m_256.nc,SE,23663,34500,31036
FR_63400_S2_10m_256.nc,FR,27116,47859,17677
NL_3358_S2_10m_256.nc,NL,15458,50023,15513
FR_6828_S2_10m_256.nc,FR,18069,36489,29047
SE_36297_S2_10m_256.nc,SE,16059,31570,33966
AT_5139_S2_10m_256.nc,AT,13008,19965,45571
AT_7073_S2_10m_256.nc,AT,23292,43177,22359
AT_8565_S2_10m_256.nc,AT,26603,38071,27465
NL_645_S2_10m_256.nc,NL,19627,50360,15176
AT_3867_S2_10m_256.nc,AT,127,126,65410
NL_4216_S2_10m_256.nc,NL,20471,35169,30367
FR_49579_S2_10m_256.nc,FR,664,1547,63989
ES_1973_S2_10m_256.nc,ES,25432,45164,20372
FR_57059_S2_10m_256.nc,FR,14660,45910,19626
SE_8515_S2_10m_256.nc,SE,21875,51740,13796
FR_54196_S2_10m_256.nc,FR,3282,36550,28986
AT_10256_S2_10m_256.nc,AT,29706,35643,29893
AT_685_S2_10m_256.nc,AT,2774,7710,57826
ES_1424_S2_10m_256.nc,ES,21561,24421,41115
FR_26395_S2_10m_256.nc,FR,8675,19662,45874
NL_3270_S2_10m_256.nc,NL,5294,27841,37695
NL_2412_S2_10m_256.nc,NL,13598,32110,33426
AT_4673_S2_10m_256.nc,AT,11704,14155,51381
AT_979_S2_10m_256.nc,AT,8911,19889,45647
NL_1659_S2_10m_256.nc,NL,14394,16949,48587
ES_816_S2_10m_256.nc,ES,25657,23412,42124
NL_3042_S2_10m_256.nc,NL,24742,37180,28356
ES_696_S2_10m_256.nc,ES,31038,32792,32744
SE_28627_S2_10m_256.nc,SE,9674,17463,48073
LU_236_S2_10m_256.nc,LU,7372,16782,48754
NL_2053_S2_10m_256.nc,NL,14906,19909,45627
AT_6453_S2_10m_256.nc,AT,8325,12073,53463
AT_7077_S2_10m_256.nc,AT,24126,50693,14843
FR_61208_S2_10m_256.nc,FR,19024,32205,33331
AT_6975_S2_10m_256.nc,AT,7288,36902,28634
AT_4560_S2_10m_256.nc,AT,23738,43849,21687
NL_2961_S2_10m_256.nc,NL,7139,11881,53655
AT_1717_S2_10m_256.nc,AT,5723,18195,47341
AT_7260_S2_10m_256.nc,AT,16818,26619,38917
NL_3193_S2_10m_256.nc,NL,1152,1091,64445
AT_6588_S2_10m_256.nc,AT,3988,14095,51441
AT_6233_S2_10m_256.nc,AT,2964,3411,62125
NL_2894_S2_10m_256.nc,NL,19793,59179,6357
LU_69_S2_10m_256.nc,LU,10766,18516,47020
NL_1577_S2_10m_256.nc,NL,11209,9888,55648
AT_6984_S2_10m_256.nc,AT,5006,7931,57605
AT_1802_S2_10m_256.nc,AT,3050,29352,36184
SE_36330_S2_10m_256.nc,SE,6429,13001,52535
FR_70400_S2_10m_256.nc,FR,764,2568,62968
SE_31297_S2_10m_256.nc,SE,9406,26789,38747
AT_5567_S2_10m_256.nc,AT,2284,20760,44776
SE_17023_S2_10m_256.nc,SE,11473,31318,34218
AT_9016_S2_10m_256.nc,AT,28967,55333,10203
NL_1562_S2_10m_256.nc,NL,14065,30651,34885
SE_33222_S2_10m_256.nc,SE,1648,3702,61834
AT_607_S2_10m_256.nc,AT,5380,20508,45028
NL_3425_S2_10m_256.nc,NL,908,588,64948
ES_2219_S2_10m_256.nc,ES,6978,7834,57702
AT_1360_S2_10m_256.nc,AT,4113,23246,42290
ES_251_S2_10m_256.nc,ES,18830,28612,36924
AT_2169_S2_10m_256.nc,AT,2123,18918,46618
AT_6247_S2_10m_256.nc,AT,22033,33094,32442
FR_55861_S2_10m_256.nc,FR,6849,10283,55253
AT_3052_S2_10m_256.nc,AT,13660,40563,24973
NL_3209_S2_10m_256.nc,NL,2623,6978,58558
AT_4920_S2_10m_256.nc,AT,11355,16015,49521
SE_20931_S2_10m_256.nc,SE,1541,3369,62167
FR_26103_S2_10m_256.nc,FR,5721,16418,49118
SE_14711_S2_10m_256.nc,SE,21298,35230,30306
SE_16635_S2_10m_256.nc,SE,3238,10380,55156
FR_52582_S2_10m_256.nc,FR,3961,5266,60270
ES_634_S2_10m_256.nc,ES,29972,34952,30584
ES_1664_S2_10m_256.nc,ES,19891,21005,44531
SE_14283_S2_10m_256.nc,SE,5045,7018,58518
AT_8618_S2_10m_256.nc,AT,13242,18023,47513
AT_3935_S2_10m_256.nc,AT,2684,26759,38777
AT_6226_S2_10m_256.nc,AT,8628,35419,30117
FR_37780_S2_10m_256.nc,FR,13861,39270,26266
FR_24080_S2_10m_256.nc,FR,21217,48244,17292
FR_54425_S2_10m_256.nc,FR,4938,6536,59000
AT_6370_S2_10m_256.nc,AT,8492,8327,57209
FR_58899_S2_10m_256.nc,FR,1567,10771,54765
SE_30917_S2_10m_256.nc,SE,12377,21726,43810
AT_6867_S2_10m_256.nc,AT,22640,37942,27594
AT_5044_S2_10m_256.nc,AT,2624,14472,51064
NL_3215_S2_10m_256.nc,NL,8218,15236,50300
ES_1328_S2_10m_256.nc,ES,1739,1495,64041
AT_5489_S2_10m_256.nc,AT,2809,31482,34054
FR_33849_S2_10m_256.nc,FR,3289,8064,57472
FR_50628_S2_10m_256.nc,FR,27500,40799,24737
SI_848_S2_10m_256.nc,SI,3376,3474,62062
NL_3758_S2_10m_256.nc,NL,30139,49923,15613
ES_811_S2_10m_256.nc,ES,10723,8034,57502
FR_15868_S2_10m_256.nc,FR,484,537,64999
NL_3049_S2_10m_256.nc,NL,14924,55687,9849
FR_20293_S2_10m_256.nc,FR,2547,5459,60077
LU_135_S2_10m_256.nc,LU,16933,23661,41875
FR_32627_S2_10m_256.nc,FR,13888,30105,35431
FR_27012_S2_10m_256.nc,FR,21877,54675,10861
FR_46550_S2_10m_256.nc,FR,8849,24721,40815
ES_248_S2_10m_256.nc,ES,24922,36585,28951
ES_814_S2_10m_256.nc,ES,12322,9357,56179
FR_30132_S2_10m_256.nc,FR,10375,21650,43886
FR_45384_S2_10m_256.nc,FR,26231,40372,25164
SE_32441_S2_10m_256.nc,SE,6499,15016,50520
SI_1966_S2_10m_256.nc,SI,24246,25911,39625
SE_15861_S2_10m_256.nc,SE,20865,48396,17140
NL_1735_S2_10m_256.nc,NL,31661,45836,19700
AT_616_S2_10m_256.nc,AT,15124,27952,37584
AT_4615_S2_10m_256.nc,AT,13198,26282,39254
FR_46435_S2_10m_256.nc,FR,11727,47802,17734
AT_4463_S2_10m_256.nc,AT,1662,7154,58382
AT_5432_S2_10m_256.nc,AT,16524,29508,36028
NL_1811_S2_10m_256.nc,NL,38204,54427,11109
ES_459_S2_10m_256.nc,ES,16404,49952,15584
SE_13500_S2_10m_256.nc,SE,11456,13586,51950
AT_5586_S2_10m_256.nc,AT,3271,20824,44712
SI_803_S2_10m_256.nc,SI,5007,3374,62162
FR_55079_S2_10m_256.nc,FR,4589,17803,47733
FR_26289_S2_10m_256.nc,FR,16185,44902,20634
FR_68736_S2_10m_256.nc,FR,647,3665,61871
LU_123_S2_10m_256.nc,LU,24868,51601,13935
NL_2829_S2_10m_256.nc,NL,0,0,65536
ES_943_S2_10m_256.nc,ES,30452,47617,17919
AT_9528_S2_10m_256.nc,AT,21725,30757,34779
AT_4468_S2_10m_256.nc,AT,1493,48892,16644
SE_15480_S2_10m_256.nc,SE,21246,57074,8462
FR_8209_S2_10m_256.nc,FR,22521,36794,28742
AT_7706_S2_10m_256.nc,AT,1872,17091,48445
SI_801_S2_10m_256.nc,SI,0,0,65536
AT_6191_S2_10m_256.nc,AT,20340,44753,20783
NL_3664_S2_10m_256.nc,NL,8609,13389,52147
SI_1828_S2_10m_256.nc,SI,28068,27068,38468
FR_31882_S2_10m_256.nc,FR,13224,24617,40919
ES_1203_S2_10m_256.nc,ES,7196,9038,56498
ES_522_S2_10m_256.nc,ES,23456,51901,13635
FR_44796_S2_10m_256.nc,FR,8172,15651,49885
AT_8765_S2_10m_256.nc,AT,384,258,65278
SE_18115_S2_10m_256.nc,SE,7392,9443,56093
SE_19681_S2_10m_256.nc,SE,8255,9498,56038
FR_26637_S2_10m_256.nc,FR,24269,52315,13221
SE_35635_S2_10m_256.nc,SE,7608,9377,56159
AT_7733_S2_10m_256.nc,AT,673,7623,57913
FR_40725_S2_10m_256.nc,FR,14285,34080,31456
NL_3125_S2_10m_256.nc,NL,13574,30194,35342
FR_14443_S2_10m_256.nc,FR,0,0,65536
FR_48967_S2_10m_256.nc,FR,9875,14144,51392
FR_23043_S2_10m_256.nc,FR,16403,39818,25718
SI_628_S2_10m_256.nc,SI,0,0,65536
FR_9060_S2_10m_256.nc,FR,28352,40993,24543
SI_1783_S2_10m_256.nc,SI,24394,24247,41289
SI_1544_S2_10m_256.nc,SI,24623,32271,33265
SE_24310_S2_10m_256.nc,SE,9263,8658,56878
NL_3445_S2_10m_256.nc,NL,19011,47105,18431
AT_5357_S2_10m_256.nc,AT,8791,15241,50295
NL_2826_S2_10m_256.nc,NL,0,0,65536
LU_149_S2_10m_256.nc,LU,20711,45006,20530
FR_27427_S2_10m_256.nc,FR,10515,10389,55147
FR_42916_S2_10m_256.nc,FR,9689,17892,47644
FR_33988_S2_10m_256.nc,FR,1539,3849,61687
SI_1922_S2_10m_256.nc,SI,30631,38004,27532
AT_5153_S2_10m_256.nc,AT,19762,30859,34677
AT_3209_S2_10m_256.nc,AT,3410,31264,34272
NL_1099_S2_10m_256.nc,NL,554,625,64911
SE_22819_S2_10m_256.nc,SE,3167,6953,58583
SE_31678_S2_10m_256.nc,SE,14062,26334,39202
NL_1574_S2_10m_256.nc,NL,532,375,65161
NL_2718_S2_10m_256.nc,NL,22250,34133,31403
ES_1731_S2_10m_256.nc,ES,15000,18047,47489
FR_36784_S2_10m_256.nc,FR,15230,30825,34711
LU_219_S2_10m_256.nc,LU,11790,21788,43748
ES_3689_S2_10m_256.nc,ES,2257,2008,63528
SE_29376_S2_10m_256.nc,SE,11908,21161,44375
SI_1862_S2_10m_256.nc,SI,21072,17145,48391
SE_11270_S2_10m_256.nc,SE,6996,21013,44523
FR_58593_S2_10m_256.nc,FR,1483,3227,62309
FR_5463_S2_10m_256.nc,FR,13896,24860,40676
FR_56145_S2_10m_256.nc,FR,5131,34011,31525
SI_846_S2_10m_256.nc,SI,20729,28246,37290
SE_28659_S2_10m_256.nc,SE,2275,2172,63364
FR_32442_S2_10m_256.nc,FR,25547,45908,19628
AT_6178_S2_10m_256.nc,AT,0,0,65536
AT_7410_S2_10m_256.nc,AT,17208,27410,38126
AT_10051_S2_10m_256.nc,AT,32754,55269,10267
NL_1722_S2_10m_256.nc,NL,13660,38076,27460
AT_7837_S2_10m_256.nc,AT,28098,40975,24561
ES_757_S2_10m_256.nc,ES,30280,34483,31053
ES_434_S2_10m_256.nc,ES,21642,37118,28418
SE_44555_S2_10m_256.nc,SE,7261,10445,55091
SI_2369_S2_10m_256.nc,SI,29438,46923,18613
AT_7118_S2_10m_256.nc,AT,9820,11175,54361
FR_55557_S2_10m_256.nc,FR,8100,14658,50878
SE_22485_S2_10m_256.nc,SE,2340,16915,48621
LU_53_S2_10m_256.nc,LU,17897,34293,31243
SI_2370_S2_10m_256.nc,SI,21233,24549,40987
NL_2353_S2_10m_256.nc,NL,29787,46946,18590
ES_1561_S2_10m_256.nc,ES,27021,22068,43468
LU_54_S2_10m_256.nc,LU,11863,18225,47311
NL_3446_S2_10m_256.nc,NL,30526,54894,10642
ES_1611_S2_10m_256.nc,ES,31324,39496,26040
NL_2570_S2_10m_256.nc,NL,21262,33082,32454
FR_55877_S2_10m_256.nc,FR,6703,15871,49665
FR_45512_S2_10m_256.nc,FR,20685,56065,9471
SE_36320_S2_10m_256.nc,SE,13587,34090,31446
AT_10182_S2_10m_256.nc,AT,46507,58547,6989
SE_34772_S2_10m_256.nc,SE,3912,8208,57328
AT_4686_S2_10m_256.nc,AT,6261,36773,28763
AT_1416_S2_10m_256.nc,AT,6966,48508,17028
NL_4679_S2_10m_256.nc,NL,19376,42200,23336
AT_9438_S2_10m_256.nc,AT,15411,17922,47614
ES_2791_S2_10m_256.nc,ES,0,0,65536
SI_1239_S2_10m_256.nc,SI,12182,23420,42116
AT_7431_S2_10m_256.nc,AT,5239,11192,54344
SE_34389_S2_10m_256.nc,SE,20462,43434,22102
NL_4383_S2_10m_256.nc,NL,20095,55233,10303
AT_4923_S2_10m_256.nc,AT,21575,46079,19457
AT_6255_S2_10m_256.nc,AT,0,0,65536
SE_9285_S2_10m_256.nc,SE,13977,33586,31950
SE_24750_S2_10m_256.nc,SE,9125,16869,48667
SE_15409_S2_10m_256.nc,SE,13723,48932,16604
SE_18883_S2_10m_256.nc,SE,19475,44078,21458
FR_29118_S2_10m_256.nc,FR,7241,9643,55893
SE_27422_S2_10m_256.nc,SE,12192,26383,39153
FR_47259_S2_10m_256.nc,FR,6095,27945,37591
NL_3487_S2_10m_256.nc,NL,14706,28392,37144
FR_56524_S2_10m_256.nc,FR,4217,5652,59884
FR_20555_S2_10m_256.nc,FR,27703,53562,11974
NL_2352_S2_10m_256.nc,NL,34023,51174,14362
ES_2094_S2_10m_256.nc,ES,29060,28063,37473
ES_640_S2_10m_256.nc,ES,24986,28122,37414
AT_6894_S2_10m_256.nc,AT,15101,30252,35284
AT_8774_S2_10m_256.nc,AT,1439,960,64576
SE_15481_S2_10m_256.nc,SE,22477,46618,18918
AT_4459_S2_10m_256.nc,AT,3023,28151,37385
AT_10331_S2_10m_256.nc,AT,24396,55885,9651
NL_3641_S2_10m_256.nc,NL,13254,23589,41947
AT_6906_S2_10m_256.nc,AT,14067,20942,44594
SE_33921_S2_10m_256.nc,SE,23945,53246,12290
FR_15821_S2_10m_256.nc,FR,225,486,65050
SE_12046_S2_10m_256.nc,SE,3393,9709,55827
AT_5508_S2_10m_256.nc,AT,3535,11001,54535
NL_2362_S2_10m_256.nc,NL,28493,52937,12599
FR_70947_S2_10m_256.nc,FR,649,1760,63776
FR_14987_S2_10m_256.nc,FR,4575,6578,58958
AT_9088_S2_10m_256.nc,AT,29270,52741,12795
AT_7892_S2_10m_256.nc,AT,24667,54587,10949
FR_53740_S2_10m_256.nc,FR,11499,28262,37274
FR_36219_S2_10m_256.nc,FR,8940,8640,56896
FR_63399_S2_10m_256.nc,FR,27261,52668,12868
FR_70657_S2_10m_256.nc,FR,5484,44628,20908
FR_21170_S2_10m_256.nc,FR,23015,54050,11486
FR_36650_S2_10m_256.nc,FR,0,0,65536
AT_6761_S2_10m_256.nc,AT,2888,15667,49869
SE_28194_S2_10m_256.nc,SE,19422,48882,16654
SE_11990_S2_10m_256.nc,SE,6297,9459,56077
NL_1103_S2_10m_256.nc,NL,17732,46472,19064
AT_6482_S2_10m_256.nc,AT,19173,38856,26680
NL_2645_S2_10m_256.nc,NL,2444,3154,62382
FR_31042_S2_10m_256.nc,FR,9861,14582,50954
ES_1001_S2_10m_256.nc,ES,28063,35204,30332
SE_11653_S2_10m_256.nc,SE,7844,16051,49485
FR_45376_S2_10m_256.nc,FR,18334,30778,34758
AT_6739_S2_10m_256.nc,AT,6241,10378,55158
ES_315_S2_10m_256.nc,ES,21047,19964,45572
AT_9669_S2_10m_256.nc,AT,33768,44665,20871
SE_28575_S2_10m_256.nc,SE,10345,15634,49902
SE_23631_S2_10m_256.nc,SE,9450,11582,53954
SI_2373_S2_10m_256.nc,SI,24004,28915,36621
AT_6748_S2_10m_256.nc,AT,15342,26495,39041
SE_13206_S2_10m_256.nc,SE,6393,14852,50684
SE_19796_S2_10m_256.nc,SE,740,2144,63392
SE_31612_S2_10m_256.nc,SE,10858,31859,33677
AT_7705_S2_10m_256.nc,AT,3120,16498,49038
AT_4741_S2_10m_256.nc,AT,0,0,65536
AT_4163_S2_10m_256.nc,AT,953,5501,60035
AT_9513_S2_10m_256.nc,AT,24145,45406,20130
AT_462_S2_10m_256.nc,AT,5367,19965,45571
SE_29373_S2_10m_256.nc,SE,17592,28671,36865
AT_10044_S2_10m_256.nc,AT,22535,56985,8551
FR_42645_S2_10m_256.nc,FR,20049,52164,13372
SE_10052_S2_10m_256.nc,SE,14265,27532,38004
SE_44563_S2_10m_256.nc,SE,11180,25047,40489
AT_5570_S2_10m_256.nc,AT,4518,14769,50767
FR_3251_S2_10m_256.nc,FR,4637,7824,57712
NL_2129_S2_10m_256.nc,NL,29647,45591,19945
NL_1567_S2_10m_256.nc,NL,11431,25449,40087
ES_2709_S2_10m_256.nc,ES,17334,20571,44965
SI_203_S2_10m_256.nc,SI,3944,6657,58879
FR_54502_S2_10m_256.nc,FR,23621,36034,29502
SE_34018_S2_10m_256.nc,SE,156,272,65264
AT_6188_S2_10m_256.nc,AT,22906,51426,14110
AT_10183_S2_10m_256.nc,AT,47912,53586,11950
NL_3997_S2_10m_256.nc,NL,25572,47794,17742
FR_38359_S2_10m_256.nc,FR,23968,56240,9296
NL_1975_S2_10m_256.nc,NL,14062,22748,42788
AT_5868_S2_10m_256.nc,AT,3187,33127,32409
FR_57597_S2_10m_256.nc,FR,513,321,65215
FR_34826_S2_10m_256.nc,FR,1112,741,64795
NL_3598_S2_10m_256.nc,NL,18944,23024,42512
SE_29429_S2_10m_256.nc,SE,15170,27662,37874
FR_59140_S2_10m_256.nc,FR,5391,44989,20547
NL_2269_S2_10m_256.nc,NL,38740,56938,8598
FR_56913_S2_10m_256.nc,FR,1904,10866,54670
FR_57874_S2_10m_256.nc,FR,4030,5679,59857
ES_3820_S2_10m_256.nc,ES,24712,35259,30277
ES_561_S2_10m_256.nc,ES,10067,12788,52748
AT_8392_S2_10m_256.nc,AT,6747,7847,57689
AT_6938_S2_10m_256.nc,AT,21142,30771,34765
AT_6077_S2_10m_256.nc,AT,8852,53509,12027
LU_150_S2_10m_256.nc,LU,20280,40152,25384
AT_6335_S2_10m_256.nc,AT,20837,42812,22724
AT_312_S2_10m_256.nc,AT,2005,7170,58366
FR_55610_S2_10m_256.nc,FR,11512,13993,51543
NL_2827_S2_10m_256.nc,NL,0,0,65536
NL_1100_S2_10m_256.nc,NL,0,0,65536
FR_33229_S2_10m_256.nc,FR,5786,11729,53807
FR_16392_S2_10m_256.nc,FR,0,0,65536
FR_37407_S2_10m_256.nc,FR,15771,48048,17488
NL_1800_S2_10m_256.nc,NL,13125,33831,31705
SI_1332_S2_10m_256.nc,SI,21207,21148,44388
AT_1278_S2_10m_256.nc,AT,1563,4022,61514
FR_36929_S2_10m_256.nc,FR,8771,25236,40300
SE_17348_S2_10m_256.nc,SE,8682,19504,46032
AT_7336_S2_10m_256.nc,AT,14046,22212,43324
LU_216_S2_10m_256.nc,LU,15499,28619,36917
SE_11193_S2_10m_256.nc,SE,22323,35676,29860
LU_108_S2_10m_256.nc,LU,19749,34634,30902
AT_4593_S2_10m_256.nc,AT,4160,43435,22101
AT_5728_S2_10m_256.nc,AT,621,9571,55965
AT_7643_S2_10m_256.nc,AT,1902,2525,63011
AT_8430_S2_10m_256.nc,AT,32876,54348,11188
FR_26848_S2_10m_256.nc,FR,16074,35288,30248
FR_53349_S2_10m_256.nc,FR,7917,25219,40317
AT_4306_S2_10m_256.nc,AT,4968,18953,46583
SE_29388_S2_10m_256.nc,SE,11603,25487,40049
SE_17432_S2_10m_256.nc,SE,3808,6802,58734
ES_1488_S2_10m_256.nc,ES,30762,37445,28091
LU_137_S2_10m_256.nc,LU,17691,29271,36265
FR_55576_S2_10m_256.nc,FR,1193,2078,63458
LU_154_S2_10m_256.nc,LU,10575,20745,44791
FR_31343_S2_10m_256.nc,FR,12627,39983,25553
SE_19365_S2_10m_256.nc,SE,8133,18998,46538
SE_31227_S2_10m_256.nc,SE,22530,49146,16390
AT_4995_S2_10m_256.nc,AT,12239,21406,44130
AT_8172_S2_10m_256.nc,AT,4472,9735,55801
FR_55023_S2_10m_256.nc,FR,729,1710,63826
AT_4321_S2_10m_256.nc,AT,1009,4189,61347
NL_3360_S2_10m_256.nc,NL,18636,47541,17995
NL_3602_S2_10m_256.nc,NL,25154,35327,30209
FR_59824_S2_10m_256.nc,FR,12329,31583,33953
ES_136_S2_10m_256.nc,ES,17589,14852,50684
FR_13464_S2_10m_256.nc,FR,23668,46529,19007
NL_4298_S2_10m_256.nc,NL,22305,38935,26601
AT_7977_S2_10m_256.nc,AT,34319,46237,19299
ES_458_S2_10m_256.nc,ES,14564,49992,15544
SI_555_S2_10m_256.nc,SI,3367,2978,62558
FR_44009_S2_10m_256.nc,FR,21541,40573,24963
NL_1640_S2_10m_256.nc,NL,13942,21427,44109
FR_55869_S2_10m_256.nc,FR,1131,6182,59354
FR_19137_S2_10m_256.nc,FR,225,393,65143
NL_3500_S2_10m_256.nc,NL,634,839,64697
SE_17044_S2_10m_256.nc,SE,909,2192,63344
NL_3603_S2_10m_256.nc,NL,16028,22004,43532
FR_24179_S2_10m_256.nc,FR,21611,51453,14083
FR_27207_S2_10m_256.nc,FR,20314,42959,22577
FR_59172_S2_10m_256.nc,FR,3527,35273,30263
AT_8779_S2_10m_256.nc,AT,12387,15617,49919
SE_13930_S2_10m_256.nc,SE,14300,18506,47030
FR_59249_S2_10m_256.nc,FR,3058,3810,61726
NL_3503_S2_10m_256.nc,NL,857,792,64744
FR_17776_S2_10m_256.nc,FR,2312,6007,59529
SE_35168_S2_10m_256.nc,SE,16537,52260,13276
ES_638_S2_10m_256.nc,ES,28602,46663,18873
NL_2898_S2_10m_256.nc,NL,0,0,65536
ES_2779_S2_10m_256.nc,ES,15601,20724,44812
FR_29946_S2_10m_256.nc,FR,12829,15393,50143
AT_9590_S2_10m_256.nc,AT,16971,28596,36940
AT_9376_S2_10m_256.nc,AT,0,0,65536
ES_3017_S2_10m_256.nc,ES,2824,1854,63682
ES_2367_S2_10m_256.nc,ES,62,37,65499
FR_36582_S2_10m_256.nc,FR,12722,34596,30940
SE_8927_S2_10m_256.nc,SE,819,941,64595
FR_56974_S2_10m_256.nc,FR,4134,18254,47282
SE_42795_S2_10m_256.nc,SE,14821,36374,29162
AT_10181_S2_10m_256.nc,AT,41707,58482,7054
AT_9980_S2_10m_256.nc,AT,33082,44353,21183
SI_2144_S2_10m_256.nc,SI,26933,31834,33702
FR_55020_S2_10m_256.nc,FR,5486,33522,32014
FR_20318_S2_10m_256.nc,FR,20599,55668,9868
ES_706_S2_10m_256.nc,ES,21992,32777,32759
SE_13867_S2_10m_256.nc,SE,17585,58573,6963
AT_4616_S2_10m_256.nc,AT,104,171,65365
AT_4237_S2_10m_256.nc,AT,1727,3809,61727
AT_4598_S2_10m_256.nc,AT,18729,20635,44901
SE_8138_S2_10m_256.nc,SE,9272,13458,52078
SE_10440_S2_10m_256.nc,SE,10193,20819,44717
NL_2048_S2_10m_256.nc,NL,8530,7393,58143
AT_5970_S2_10m_256.nc,AT,25841,49708,15828
AT_7141_S2_10m_256.nc,AT,0,0,65536
AT_5790_S2_10m_256.nc,AT,14047,16170,49366
AT_6688_S2_10m_256.nc,AT,427,1524,64012
FR_26333_S2_10m_256.nc,FR,11322,17143,48393
FR_33740_S2_10m_256.nc,FR,10246,16417,49119
FR_26644_S2_10m_256.nc,FR,16846,40410,25126
AT_6294_S2_10m_256.nc,AT,9750,11086,54450
FR_45353_S2_10m_256.nc,FR,2802,20009,45527
FR_42296_S2_10m_256.nc,FR,11113,18352,47184
SE_41829_S2_10m_256.nc,SE,3205,5212,60324
FR_36602_S2_10m_256.nc,FR,1900,4363,61173
